username,pay_dt,pay_time_dttm,pay_amt,currency
gmartinez,2023-03-31,2023-03-31 12:02:10,50.0,rub
gmartinez,2022-10-17,2022-10-17 11:03:10,50.0,rub
ywalker,2022-08-24,2022-08-24 08:56:27,352.0,rub
ywalker,2022-08-24,2022-08-24 17:15:15,550.0,rub
ywalker,2022-10-14,2022-10-14 19:47:03,150.0,rub
ywalker,2022-07-20,2022-07-20 10:33:19,500.0,rub
ywalker,2022-08-07,2022-08-07 18:12:44,160.0,rub
ywalker,2022-07-31,2022-07-31 16:58:16,175.0,rub
ywalker,2022-08-13,2022-08-13 20:56:06,150.0,rub
ywalker,2022-09-12,2022-09-12 07:59:47,75.0,rub
ywalker,2022-09-04,2022-09-04 18:44:03,250.0,rub
ywalker,2022-07-22,2022-07-22 21:58:57,500.0,rub
ywalker,2022-09-10,2022-09-10 21:41:22,25.0,rub
ywalker,2022-09-10,2022-09-10 21:49:18,250.0,rub
egoodwin,2023-01-15,2023-01-15 23:57:09,20.0,rub
hernandeztimothy,2022-07-29,2022-07-29 01:50:57,1.6794,usd
patrick87,2023-03-19,2023-03-19 22:09:38,1.39,usd
gblack,2023-01-19,2023-01-19 11:30:54,8.8356,usd
johnsonjames,2023-02-14,2023-02-14 18:34:35,400.0,rub
jessica11,2022-07-31,2022-07-31 20:12:27,2.4974,usd
kirstennewman,2022-11-26,2022-11-26 20:17:49,25.6271,usd
kirstennewman,2022-11-07,2022-11-07 20:05:14,2.566,usd
kirstennewman,2022-11-30,2022-11-30 20:32:43,2.1338,usd
kirstennewman,2022-12-21,2022-12-21 16:53:19,2.5615,usd
kirstennewman,2022-10-27,2022-10-27 20:11:09,51.65,usd
graceluna,2023-01-14,2023-01-14 21:32:02,1.7668,usd
graceluna,2023-01-14,2023-01-14 09:27:39,1.7668,usd
graceluna,2023-01-13,2023-01-13 21:23:45,3.5334,usd
graceluna,2023-02-03,2023-02-03 16:46:55,1.7844,usd
owenkristina,2023-06-07,2023-06-07 19:49:28,70.0,rub
ghoffman,2023-06-23,2023-06-23 22:03:36,90.0,rub
ghoffman,2023-06-23,2023-06-23 20:53:22,500.0,rub
angela36,2023-06-10,2023-06-10 09:32:40,190.0,rub
trevor25,2023-01-20,2023-01-20 06:45:10,7.0684,usd
trevor25,2023-01-20,2023-01-20 06:38:59,0.5302,usd
theresasmith,2023-05-31,2023-05-31 15:32:00,100.0,rub
dennis61,2022-08-18,2022-08-18 07:41:35,0.8423,usd
dennis61,2022-08-15,2022-08-15 11:50:12,2.5031,usd
bernardlewis,2023-05-03,2023-05-03 10:01:25,100.0,rub
harristony,2022-08-13,2022-08-13 13:11:59,2.8744,usd
harristony,2022-08-12,2022-08-12 11:04:30,2.0769,usd
harristony,2022-08-12,2022-08-12 11:03:20,2.0769,usd
harristony,2022-08-12,2022-08-12 10:58:56,4.486,usd
fieldsrichard,2022-04-26,2022-04-26 18:29:20,7.1031,usd
fieldsrichard,2022-05-11,2022-05-11 12:43:14,1.2256,usd
fieldsrichard,2022-05-13,2022-05-13 13:10:28,1.8543,usd
fieldsrichard,2022-05-05,2022-05-05 17:31:18,4.6978,usd
fieldsrichard,2022-08-15,2022-08-15 16:54:22,0.4172,usd
brettgaines,2022-12-26,2022-12-26 20:53:23,100.0,rub
zachary90,2023-05-18,2023-05-18 10:20:27,25.0,rub
zachary90,2023-05-18,2023-05-18 10:18:10,175.0,rub
gjones,2022-07-31,2022-07-31 17:57:47,200.0,rub
gjones,2022-08-08,2022-08-08 10:18:42,51.0,rub
gjones,2022-08-08,2022-08-08 10:23:00,51.0,rub
lrogers,2023-04-01,2023-04-01 22:18:52,3.4926,usd
deckerjames,2023-04-28,2023-04-28 14:03:21,30.9356,usd
xbautista,2022-11-30,2022-11-30 09:13:35,1.707,usd
moorepaige,2023-01-12,2023-01-12 09:43:37,3.5334,usd
moorepaige,2022-12-02,2022-12-02 13:17:46,8.5444,usd
soliskimberly,2022-09-28,2022-09-28 18:08:54,500.0,rub
contrerasnathan,2023-02-08,2023-02-08 21:14:14,0.4335,usd
hernandeztimothy,2022-07-29,2022-07-29 01:50:57,1.6794,usd
reneethompson,2023-02-08,2023-02-08 19:51:56,50.0,rub
reneethompson,2022-12-05,2022-12-05 21:08:38,115.0,rub
watkinspaula,2023-02-19,2023-02-19 17:08:46,3.5496,usd
johnsonmaria,2022-07-07,2022-07-07 21:11:17,1.2587,usd
johnsonmaria,2022-07-09,2022-07-09 20:51:03,0.8339,usd
johnsonmaria,2022-07-09,2022-07-09 22:18:05,0.8515,usd
allenlori,2022-09-28,2022-09-28 21:51:19,250.0,rub
smiller,2023-06-09,2023-06-09 13:22:22,500.0,rub
smiller,2023-06-09,2023-06-09 13:32:10,500.0,rub
smiller,2023-06-09,2023-06-09 13:39:48,2100.0,rub
smiller,2023-06-12,2023-06-12 11:22:06,500.0,rub
smiller,2023-06-12,2023-06-12 11:28:56,500.0,rub
smiller,2023-06-12,2023-06-12 11:32:49,500.0,rub
smiller,2023-05-19,2023-05-19 14:03:43,100.0,rub
smiller,2023-04-24,2023-04-24 15:00:56,50.0,rub
smiller,2023-04-24,2023-04-24 15:08:58,100.0,rub
smiller,2023-06-14,2023-06-14 19:24:39,500.0,rub
smiller,2023-06-14,2023-06-14 19:29:58,150.0,rub
smiller,2023-06-05,2023-06-05 17:08:34,1000.0,rub
smiller,2023-06-05,2023-06-05 18:50:06,500.0,rub
smiller,2023-04-28,2023-04-28 17:33:18,750.0,rub
smiller,2023-04-28,2023-04-28 17:47:44,250.0,rub
smiller,2023-06-17,2023-06-17 13:09:59,100.0,rub
smiller,2023-06-17,2023-06-17 16:49:21,150.0,rub
smiller,2023-06-21,2023-06-21 13:42:01,70.0,rub
smiller,2023-04-25,2023-04-25 16:34:32,100.0,rub
smiller,2023-04-25,2023-04-25 07:57:58,500.0,rub
smiller,2023-06-11,2023-06-11 19:04:09,100.0,rub
smiller,2023-03-30,2023-03-30 14:01:34,500.0,rub
smiller,2023-05-15,2023-05-15 13:35:18,300.0,rub
smiller,2023-06-03,2023-06-03 07:22:32,250.0,rub
johnsonmaria,2022-07-07,2022-07-07 21:11:17,2.5174,usd
johnsonmaria,2022-07-09,2022-07-09 20:51:03,1.6678,usd
johnsonmaria,2022-07-09,2022-07-09 22:18:05,1.703,usd
lisagraham,2022-12-24,2022-12-24 12:32:23,1.7148,usd
lisagraham,2023-02-11,2023-02-11 17:51:44,0.8595,usd
carlosmiles,2023-02-08,2023-02-08 08:51:17,15.605,usd
dayallen,2023-04-15,2023-04-15 11:53:08,40.0,rub
dayallen,2023-04-25,2023-04-25 11:09:41,185.0,rub
dayallen,2023-04-28,2023-04-28 07:17:04,20.0,rub
dayallen,2023-04-16,2023-04-16 17:24:12,80.0,rub
dayallen,2023-04-09,2023-04-09 12:33:54,60.0,rub
ashleysmith,2022-07-07,2022-07-07 00:29:57,25.0,rub
paulgonzales,2023-06-25,2023-06-25 09:33:45,4.7658,usd
paulgonzales,2023-06-24,2023-06-24 14:44:07,7.9064,usd
brittany02,2023-06-25,2023-06-25 15:51:32,22.3394,usd
brittany02,2023-05-15,2023-05-15 22:53:07,3.2302,usd
jacobstevens,2022-04-21,2022-04-21 00:25:12,4.446,usd
jacobstevens,2022-04-21,2022-04-21 00:26:20,1.7784,usd
stefanie31,2023-01-26,2023-01-26 17:38:20,8.956,usd
stefanie31,2023-01-28,2023-01-28 19:30:47,3.5824,usd
cristianwilliams,2022-10-03,2022-10-03 12:27:59,86.2998,usd
murphydonna,2023-06-07,2023-06-07 17:26:21,0.4854,usd
amy47,2023-06-17,2023-06-17 17:29:12,35.0,rub
amy47,2023-06-08,2023-06-08 14:47:22,15.0,rub
xhudson,2022-07-21,2022-07-21 20:59:16,4.2421,usd
xhudson,2022-07-21,2022-07-21 21:01:47,0.8484,usd
hillashley,2023-03-11,2023-03-11 19:09:11,100.82,rub
nathan80,2022-04-23,2022-04-23 17:14:44,500.0,rub
halesarah,2022-08-16,2022-08-16 19:18:37,1.6764,usd
robert61,2022-09-03,2022-09-03 21:29:22,100.0,rub
tinahenderson,2023-03-28,2023-03-28 16:31:56,250.0,rub
ecain,2022-08-01,2022-08-01 15:54:32,1.671,usd
zmiller,2023-05-07,2023-05-07 10:09:43,0.7973,usd
zmiller,2023-05-30,2023-05-30 13:00:21,3.355,usd
zmiller,2023-06-01,2023-06-01 07:25:21,3.5367,usd
zmiller,2023-06-07,2023-06-07 07:01:57,8.089,usd
zmiller,2023-05-01,2023-05-01 06:25:54,5.4839,usd
pittmanbrandon,2022-12-04,2022-12-04 08:27:07,4.2379,usd
kathryn94,2022-05-25,2022-05-25 12:59:44,43.5,rub
icohen,2023-06-22,2023-06-22 21:55:05,1.5812,usd
mberger,2023-03-14,2023-03-14 15:39:38,17.5632,usd
mberger,2023-03-14,2023-03-14 15:42:39,3.5126,usd
mikedouglas,2023-06-02,2023-06-02 16:25:04,1.2056,usd
mikedouglas,2023-06-07,2023-06-07 15:51:04,0.453,usd
mikedouglas,2023-06-03,2023-06-03 23:26:06,5.2246,usd
mendozaelizabeth,2023-01-14,2023-01-14 00:22:23,1.7667,usd
beckersuzanne,2023-04-17,2023-04-17 08:56:28,1.8644,usd
beckersuzanne,2023-04-17,2023-04-17 09:08:20,0.6526,usd
beckersuzanne,2023-04-17,2023-04-17 09:10:07,0.6526,usd
terriespinoza,2022-12-23,2022-12-23 11:51:35,3.4296,usd
sarah50,2022-04-23,2022-04-23 10:52:48,1.814,usd
brianramirez,2023-06-04,2023-06-04 15:46:58,1.6148,usd
thaney,2022-10-30,2022-10-30 16:26:51,200.0,rub
jamie79,2023-06-06,2023-06-06 06:17:54,500.0,rub
rmonroe,2023-06-06,2023-06-06 20:00:53,5.1608,usd
rmonroe,2023-06-20,2023-06-20 16:07:35,3.1124,usd
jenningsamanda,2022-04-07,2022-04-07 15:01:41,4.3921,usd
jenningsamanda,2022-04-07,2022-04-07 15:11:15,4.3921,usd
rwelch,2022-06-30,2022-06-30 20:48:45,0.6736,usd
rwelch,2022-07-01,2022-07-01 13:33:27,8.4195,usd
rebecca33,2023-01-24,2023-01-24 15:32:50,276.0,rub
rebecca33,2022-12-30,2022-12-30 11:16:34,48.0,rub
rebecca33,2023-02-16,2023-02-16 13:38:32,115.0,rub
uphillips,2023-04-07,2023-04-07 07:58:34,1.3832,usd
uphillips,2023-04-07,2023-04-07 07:46:02,0.6916,usd
uphillips,2023-04-07,2023-04-07 07:39:33,0.6916,usd
scottdebbie,2023-06-20,2023-06-20 13:20:54,1.5247,usd
mitchell57,2022-08-21,2022-08-21 10:47:47,1.6909,usd
coltondixon,2022-12-21,2022-12-21 18:38:06,0.0512,usd
coltondixon,2022-12-21,2022-12-21 18:40:31,0.1708,usd
ehenderson,2022-12-25,2022-12-25 14:16:00,3.4364,usd
charles85,2023-06-07,2023-06-07 13:08:27,50.0,rub
traceyschroeder,2023-06-01,2023-06-01 10:52:20,25.0,rub
vanessamann,2022-08-17,2022-08-17 23:07:38,1.6878,usd
kfigueroa,2022-09-06,2022-09-06 23:16:57,2.0,rub
barry16,2022-12-27,2022-12-27 10:32:03,7.6582,usd
christinebrown,2023-04-12,2023-04-12 13:01:19,1.6112,usd
terri33,2023-03-31,2023-03-31 12:58:52,150.0,rub
kellyrussell,2022-12-01,2022-12-01 13:44:33,25.0,rub
ehebert,2022-05-10,2022-05-10 12:48:28,1.7217,usd
kevin62,2023-01-04,2023-01-04 16:48:24,1.0416,usd
jessicaparker,2022-12-23,2022-12-23 13:54:44,17.1482,usd
jessicaparker,2022-12-23,2022-12-23 13:57:00,17.1482,usd
pacebryan,2022-08-29,2022-08-29 09:09:04,3.5878,usd
jaredbrown,2022-12-23,2022-12-23 18:01:50,50.0,rub
jaredbrown,2022-12-23,2022-12-23 17:57:14,25.0,rub
wramirez,2022-10-27,2022-10-27 12:10:50,250.0,rub
thomasgamble,2022-11-30,2022-11-30 16:49:19,17.0702,usd
thomasgamble,2022-12-25,2022-12-25 18:15:04,8.5912,usd
thomasgamble,2023-01-10,2023-01-10 13:09:49,17.583,usd
emcdowell,2022-08-17,2022-08-17 16:52:48,3.5444,usd
david34,2022-04-12,2022-04-12 20:05:10,592.0,rub
washingtonchristopher,2022-09-02,2022-09-02 17:59:04,1.0334,usd
raymond52,2023-01-12,2023-01-12 12:45:33,1.7667,usd
natalie59,2022-04-27,2022-04-27 18:57:04,340.0,rub
xscott,2022-09-29,2022-09-29 11:28:02,250.0,rub
xscott,2022-10-03,2022-10-03 17:50:18,100.0,rub
collierjay,2022-10-21,2022-10-21 19:14:28,3.4776,usd
collierjay,2022-10-20,2022-10-20 21:21:31,3.4776,usd
collierjay,2022-10-20,2022-10-20 21:45:17,1.5648,usd
krystal68,2022-06-11,2022-06-11 15:47:51,100.0,rub
amills,2023-06-07,2023-06-07 18:33:13,0.6472,usd
amills,2023-06-22,2023-06-22 20:46:27,2.53,usd
stevenskarla,2023-06-11,2023-06-11 09:29:21,50.0,rub
stevenskarla,2022-07-07,2022-07-07 15:06:56,50.0,rub
stevenskarla,2023-01-01,2023-01-01 15:35:53,50.0,rub
mackrichard,2022-11-01,2022-11-01 10:53:16,19.2772,usd
michele99,2023-01-17,2023-01-17 19:44:59,1.017,usd
michele99,2023-01-12,2023-01-12 19:14:45,1.695,usd
michele99,2023-01-05,2023-01-05 18:35:21,3.3316,usd
michele99,2023-02-03,2023-02-03 12:38:57,2.3732,usd
michele99,2023-02-09,2023-02-09 11:15:32,1.3064,usd
nicole47,2023-04-18,2023-04-18 19:33:01,150.0,rub
cory22,2022-09-22,2022-09-22 10:05:02,1.1794,usd
cory22,2022-09-13,2022-09-13 12:19:04,1.1444,usd
kristen04,2022-11-04,2022-11-04 18:07:27,2000.0,rub
nrice,2022-12-24,2022-12-24 16:50:16,100.0,rub
elizabeth53,2023-01-01,2023-01-01 17:48:30,1.3021,usd
elizabeth53,2022-04-25,2022-04-25 17:11:03,0.8058,usd
elizabeth53,2022-04-25,2022-04-25 12:03:48,8.9533,usd
ryansaunders,2023-06-07,2023-06-07 15:01:02,0.1618,usd
taylorheather,2022-11-25,2022-11-25 22:33:16,2.5627,usd
steven80,2023-02-13,2023-02-13 10:53:41,3.2888,usd
steven80,2023-02-12,2023-02-12 13:17:56,5.6536,usd
sabrinagriffin,2023-01-02,2023-01-02 19:00:42,1.7362,usd
sabrinagriffin,2023-01-03,2023-01-03 04:13:57,1.7362,usd
ahanson,2022-10-21,2022-10-21 18:42:53,100.0,rub
xalexander,2022-10-21,2022-10-21 14:38:58,50.0,rub
llevine,2022-08-18,2022-08-18 18:37:59,5.0538,usd
kim95,2022-09-30,2022-09-30 13:09:29,1.31,usd
tiffany24,2023-03-22,2023-03-22 19:43:48,100.0,rub
anthonypetty,2022-04-14,2022-04-14 16:42:23,1.7764,usd
karenwagner,2022-04-14,2022-04-14 19:21:44,1.7764,usd
jasonporter,2022-12-01,2022-12-01 14:10:41,0.0684,usd
brownantonio,2022-04-20,2022-04-20 18:34:26,1.7725,usd
iserrano,2022-07-17,2022-07-17 15:17:55,4.2326,usd
iserrano,2022-07-17,2022-07-17 16:34:40,5.0791,usd
annajennings,2022-06-27,2022-06-27 13:26:47,1.6133,usd
priceleslie,2022-07-27,2022-07-27 20:54:41,4.208,usd
udodson,2023-06-22,2023-06-22 23:05:00,7.9064,usd
heatherguzman,2022-10-03,2022-10-03 14:42:04,1.2945,usd
dudleymiranda,2023-04-12,2023-04-12 16:57:58,0.6848,usd
dudleymiranda,2022-12-21,2022-12-21 21:24:03,0.1708,usd
larry73,2023-05-14,2023-05-14 17:04:35,1.619,usd
scotthines,2023-05-14,2023-05-14 19:55:59,3.2379,usd
connie78,2022-08-31,2022-08-31 20:31:20,90.0,rub
connie78,2022-09-13,2022-09-13 20:17:30,100.0,rub
danielle40,2022-08-31,2022-08-31 10:55:30,30.94,rub
danielle40,2022-08-31,2022-08-31 12:47:23,224.29,rub
rcarpenter,2023-02-08,2023-02-08 19:54:05,0.4335,usd
ysmith,2022-12-15,2022-12-15 18:08:31,50.0,rub
uanderson,2023-01-08,2023-01-08 16:56:28,54.0,rub
gailtyler,2023-01-02,2023-01-02 19:40:43,95.0,rub
gailtyler,2023-01-02,2023-01-02 18:32:06,175.0,rub
gailtyler,2023-01-02,2023-01-02 18:27:42,180.0,rub
gailtyler,2022-05-15,2022-05-15 15:01:12,405.0,rub
gailtyler,2023-01-03,2023-01-03 17:54:52,90.0,rub
gailtyler,2023-01-03,2023-01-03 17:52:46,90.0,rub
shawn26,2022-12-30,2022-12-30 19:12:20,8.6806,usd
shawn26,2023-01-10,2023-01-10 21:26:08,12.308,usd
shawn26,2023-01-02,2023-01-02 04:37:49,10.4166,usd
stacy24,2022-12-30,2022-12-30 12:01:29,130.2078,usd
stacy24,2022-12-31,2022-12-31 11:11:20,78.1248,usd
richard53,2022-08-03,2022-08-03 00:21:41,500.0,rub
richard53,2022-07-21,2022-07-21 20:28:26,1062.0,rub
richard53,2022-08-02,2022-08-02 22:04:34,210.0,rub
destiny96,2023-01-02,2023-01-02 17:33:29,288.0,rub
williamsmaria,2023-02-08,2023-02-08 19:56:11,1.7338,usd
williamsmaria,2023-02-08,2023-02-08 19:57:31,0.867,usd
watkinslisa,2023-02-28,2023-02-28 03:22:08,3.5478,usd
williamsjennifer,2023-04-03,2023-04-03 07:53:38,105.0,rub
williamsjennifer,2023-01-16,2023-01-16 22:27:07,150.0,rub
williamsjennifer,2023-06-03,2023-06-03 12:01:17,150.0,rub
ashleybryant,2023-01-18,2023-01-18 21:06:52,0.8809,usd
sydney75,2022-12-15,2022-12-15 23:10:43,100.0,rub
sydney75,2022-12-15,2022-12-15 23:08:33,100.0,rub
wagnerkathryn,2023-03-17,2023-03-17 15:59:47,2.609,usd
wagnerkathryn,2023-04-09,2023-04-09 12:41:20,0.4268,usd
wagnerkathryn,2022-11-09,2022-11-09 10:21:02,1.6877,usd
richardwilson,2022-09-02,2022-09-02 18:51:01,5.6152,usd
richardwilson,2022-10-05,2022-10-05 14:10:59,5.87,usd
richardwilson,2022-09-01,2022-09-01 13:12:40,7.82,usd
zachary18,2023-01-18,2023-01-18 04:45:38,25.0,rub
zachary18,2023-01-18,2023-01-18 05:57:35,500.0,rub
zachary18,2023-01-20,2023-01-20 06:26:49,500.0,rub
zwhitehead,2022-05-11,2022-05-11 23:06:29,0.2626,usd
courtneycooper,2022-10-21,2022-10-21 09:23:49,86.9386,usd
richardsondavid,2022-06-16,2022-06-16 14:34:16,6.0962,usd
richardsondavid,2022-12-02,2022-12-02 12:19:55,0.1709,usd
richardsondavid,2022-08-28,2022-08-28 13:32:50,3.5185,usd
laura85,2022-07-17,2022-07-17 21:31:59,0.8465,usd
kingmichael,2022-09-03,2022-09-03 23:52:08,100.0,rub
kingmichael,2022-07-02,2022-07-02 23:20:33,100.0,rub
jennifer11,2022-08-31,2022-08-31 14:39:01,25.0,rub
jennifer11,2022-07-25,2022-07-25 12:54:05,20.5,rub
jennifer11,2022-12-06,2022-12-06 15:42:20,140.0,rub
jennifer11,2022-09-09,2022-09-09 18:30:12,105.0,rub
richardsjennifer,2022-07-07,2022-07-07 16:12:04,120.0,rub
jamesmendez,2022-07-07,2022-07-07 14:47:14,60.0,rub
dnguyen,2022-12-31,2022-12-31 16:17:57,150.0,rub
dnguyen,2022-12-31,2022-12-31 15:50:39,500.0,rub
dnguyen,2022-12-31,2022-12-31 15:49:22,500.0,rub
jfitzpatrick,2023-02-07,2023-02-07 19:17:32,29.849,usd
andrew23,2023-05-18,2023-05-18 23:31:20,25.0,rub
andrew23,2023-05-18,2023-05-18 23:30:19,25.0,rub
andrew23,2023-05-18,2023-05-18 17:41:36,50.0,rub
williamsonmartin,2022-08-05,2022-08-05 18:00:38,0.4973,usd
sramirez,2022-08-25,2022-08-25 08:58:41,1500.0,rub
sramirez,2022-08-25,2022-08-25 08:54:17,500.0,rub
sramirez,2022-08-25,2022-08-25 08:07:20,500.0,rub
sramirez,2022-09-29,2022-09-29 08:40:59,250.0,rub
sramirez,2022-09-29,2022-09-29 08:47:20,250.0,rub
robert80,2022-05-12,2022-05-12 20:43:22,8.7468,usd
sheila89,2022-08-15,2022-08-15 05:40:09,0.8844,usd
ldavidson,2023-01-12,2023-01-12 12:13:16,8.8336,usd
ldavidson,2023-01-12,2023-01-12 12:15:00,1.7668,usd
ldavidson,2023-01-10,2023-01-10 09:37:36,1.7582,usd
ldavidson,2023-01-10,2023-01-10 09:38:14,0.8792,usd
ldavidson,2023-01-10,2023-01-10 14:09:00,1.7582,usd
regina56,2022-05-22,2022-05-22 09:03:53,0.531,usd
regina56,2022-05-18,2022-05-18 06:49:59,1.0441,usd
regina56,2022-05-06,2022-05-06 23:22:41,0.5125,usd
regina56,2022-07-02,2022-07-02 02:15:13,0.3199,usd
regina56,2022-06-05,2022-06-05 03:07:05,0.3533,usd
regina56,2022-06-12,2022-06-12 21:09:36,0.4474,usd
lewisshirley,2023-06-08,2023-06-08 17:00:25,25.0,rub
william59,2022-07-09,2022-07-09 11:43:37,15.5683,usd
brenda63,2022-04-13,2022-04-13 21:53:48,600.0,rub
wflores,2022-04-13,2022-04-13 18:35:38,1.7667,usd
wflores,2022-04-13,2022-04-13 16:24:41,0.8834,usd
monique95,2022-08-28,2022-08-28 14:51:06,420.0,rub
stephanie83,2022-12-30,2022-12-30 13:15:29,100.0,rub
dhorton,2022-12-30,2022-12-30 17:41:56,1.7362,usd
jonathanlittle,2023-06-08,2023-06-08 01:08:53,2.601,usd
jonathanlittle,2023-06-07,2023-06-07 22:45:24,0.6471,usd
jonathanlittle,2023-06-07,2023-06-07 22:53:38,0.9707,usd
jonathanlittle,2023-06-07,2023-06-07 23:07:53,0.3236,usd
jonathanlittle,2023-06-07,2023-06-07 23:22:39,1.2942,usd
lrodgers,2022-04-07,2022-04-07 15:53:27,244.0,rub
lrodgers,2022-04-09,2022-04-09 12:22:09,270.0,rub
karias,2023-05-06,2023-05-06 10:29:05,50.0,rub
umccullough,2023-01-05,2023-01-05 17:55:57,0.6454,usd
umccullough,2023-01-02,2023-01-02 15:14:34,1.458,usd
jamesortiz,2023-02-27,2023-02-27 23:43:10,100.0,rub
jamesortiz,2023-02-28,2023-02-28 00:06:21,100.0,rub
jamesortiz,2023-02-28,2023-02-28 11:19:36,150.0,rub
lorismith,2022-12-16,2022-12-16 10:36:31,0.4245,usd
lorismith,2022-12-16,2022-12-16 10:35:34,0.4245,usd
lorismith,2022-10-27,2022-10-27 11:46:55,0.5165,usd
jonathan26,2023-05-27,2023-05-27 18:07:34,3.0812,usd
jonathan26,2023-01-01,2023-01-01 12:59:47,19.7916,usd
zruiz,2022-09-08,2022-09-08 20:06:51,10.0,rub
zruiz,2022-12-15,2022-12-15 10:21:36,60.0,rub
urich,2022-10-27,2022-10-27 12:07:30,200.0,rub
urich,2022-10-18,2022-10-18 17:31:18,200.0,rub
qking,2023-04-21,2023-04-21 13:56:42,0.8154,usd
qking,2023-05-06,2023-05-06 14:29:08,0.6328,usd
qking,2023-03-15,2023-03-15 16:47:37,7.1906,usd
sfloyd,2023-03-09,2023-03-09 18:23:31,1.7606,usd
connie64,2022-11-22,2022-11-22 14:43:01,60.0,rub
connie64,2022-11-22,2022-11-22 14:48:11,60.0,rub
scott04,2023-01-02,2023-01-02 14:01:35,2.6042,usd
scott04,2022-06-27,2022-06-27 19:17:11,1.6982,usd
martindavid,2022-09-12,2022-09-12 21:56:28,3.4924,usd
warnerbenjamin,2023-04-09,2023-04-09 19:34:39,97.0,rub
jennifer86,2022-08-06,2022-08-06 12:19:19,0.4973,usd
jennifer86,2022-08-14,2022-08-14 19:00:55,0.8361,usd
amybrown,2022-11-30,2022-11-30 14:23:51,0.751,usd
amybrown,2022-11-30,2022-11-30 18:38:01,1.1266,usd
isimpson,2022-12-15,2022-12-15 14:17:43,100.0,rub
isimpson,2022-12-06,2022-12-06 19:26:24,50.0,rub
isimpson,2022-12-06,2022-12-06 19:31:24,50.0,rub
isimpson,2022-12-06,2022-12-06 19:40:10,100.0,rub
isimpson,2022-12-06,2022-12-06 19:45:28,25.0,rub
isimpson,2022-12-06,2022-12-06 19:46:52,50.0,rub
isimpson,2022-12-06,2022-12-06 19:54:57,150.0,rub
austinparker,2022-09-30,2022-09-30 16:50:53,25.0,rub
qward,2023-04-05,2023-04-05 17:31:15,0.8684,usd
kevinsoto,2023-02-16,2023-02-16 07:54:10,1.7744,usd
jesse48,2023-06-07,2023-06-07 22:04:13,8.736,usd
christopherwarren,2023-02-03,2023-02-03 20:34:10,1.7844,usd
christopherwarren,2023-03-04,2023-03-04 21:26:40,0.6706,usd
christopherwarren,2023-02-09,2023-02-09 12:05:39,0.8596,usd
fnichols,2022-12-14,2022-12-14 13:57:54,150.0,rub
ithompson,2023-01-16,2023-01-16 12:30:35,900.0,rub
ithompson,2023-01-15,2023-01-15 14:52:45,100.0,rub
ithompson,2023-01-15,2023-01-15 15:34:43,70.0,rub
ithompson,2023-03-15,2023-03-15 11:16:52,800.0,rub
fmartinez,2022-06-07,2022-06-07 23:40:04,0.8482,usd
ethanwilson,2022-10-18,2022-10-18 14:27:29,1.746,usd
april35,2023-03-15,2023-03-15 23:05:00,250.0,rub
debbiecarter,2023-03-17,2023-03-17 14:57:35,1.6002,usd
debbiecarter,2023-03-03,2023-03-03 18:27:28,0.7412,usd
debbiecarter,2023-03-03,2023-03-03 18:02:33,3.1772,usd
debbiecarter,2023-03-03,2023-03-03 17:50:09,19.0626,usd
jeffreyhernandez,2023-06-07,2023-06-07 07:48:38,0.8089,usd
victoria90,2022-09-06,2022-09-06 17:19:25,1.0464,usd
thomasdavis,2022-09-06,2022-09-06 17:11:25,6.976,usd
thomasdavis,2022-09-06,2022-09-06 16:38:54,5.232,usd
angela42,2023-04-13,2023-04-13 18:33:49,250.0,rub
jade28,2022-07-09,2022-07-09 14:38:23,31.76,rub
erika07,2022-08-12,2022-08-12 07:46:05,1.3367,usd
cindywhite,2022-07-29,2022-07-29 20:57:14,1.5115,usd
dperez,2023-05-10,2023-05-10 17:21:40,0.6398,usd
dperez,2023-05-01,2023-05-01 21:46:56,0.6774,usd
zrodriguez,2023-06-01,2023-06-01 19:50:34,150.0,rub
christinastewart,2022-08-14,2022-08-14 11:48:06,8.3781,usd
pamela06,2023-01-22,2023-01-22 12:51:51,3.14,rub
valerieguerrero,2022-05-22,2022-05-22 16:44:33,0.4382,usd
mcraig,2022-04-29,2022-04-29 08:36:18,0.6142,usd
jyang,2022-04-29,2022-04-29 08:52:03,1.6671,usd
jyang,2022-04-20,2022-04-20 19:34:35,8.8627,usd
jyang,2022-04-20,2022-04-20 19:59:25,1.5953,usd
twatkins,2023-06-08,2023-06-08 19:35:07,0.7978,usd
diazlinda,2023-06-08,2023-06-08 09:37:20,25.0,rub
diazlinda,2023-06-08,2023-06-08 09:40:19,25.0,rub
diazlinda,2023-06-08,2023-06-08 09:45:17,50.0,rub
zrodriguez,2023-06-01,2023-06-01 19:50:34,150.0,rub
sarahcook,2023-04-14,2023-04-14 18:19:39,55.0,rub
sarahcook,2023-04-14,2023-04-14 08:25:10,17.0,rub
alexis87,2022-06-19,2022-06-19 19:57:06,3.4508,usd
brownjorge,2022-08-21,2022-08-21 13:20:43,2.5436,usd
marymorgan,2022-07-14,2022-07-14 15:48:00,8.3499,usd
joshuanelson,2023-03-06,2023-03-06 13:21:49,70.0,rub
joshuanelson,2023-03-06,2023-03-06 13:17:53,140.0,rub
joshuanelson,2023-03-06,2023-03-06 17:49:30,70.0,rub
gthompson,2023-02-15,2023-02-15 23:04:19,250.0,rub
gthompson,2023-02-15,2023-02-15 23:04:42,150.0,rub
gthompson,2023-02-02,2023-02-02 17:45:49,250.0,rub
